n,x,v
5988,0.102393,0.0343191
5989,0.102427,0.0333163
5990,0.10246,0.0323133
5991,0.102493,0.0313099
5992,0.102524,0.0303062
5993,0.102554,0.0293022
5994,0.102584,0.0282979
5995,0.102612,0.0272933
5996,0.102639,0.0262885
5997,0.102666,0.0252834
5998,0.102691,0.024278
5999,0.102715,0.0232723
6000,0.102738,0.0222665
6001,0.102761,0.0212604
6002,0.102782,0.0202541
6003,0.102802,0.0192476
6004,0.102821,0.0182409
6005,0.10284,0.017234
6006,0.102857,0.0162269
6007,0.102873,0.0152196
6008,0.102888,0.0142122
6009,0.102903,0.0132047
6010,0.102916,0.012197
6011,0.102928,0.0111892
6012,0.102939,0.0101812
6013,0.102949,0.00917316
6014,0.102958,0.00816501
6015,0.102967,0.00715677
6016,0.102974,0.00614845
6017,0.10298,0.00514007
6018,0.102985,0.00413162
6019,0.102989,0.00312312
6020,0.102992,0.00211458
6021,0.102994,0.00110601
6022,0.102996,9.74203e-05
6023,0.102996,-0.000911181
6024,0.102995,-0.00191978
6025,0.102993,-0.00292838
6026,0.10299,-0.00393695
6027,0.102986,-0.0049455
6028,0.102981,-0.005954
6029,0.102975,-0.00696246
6030,0.102968,-0.00797086
6031,0.10296,-0.0089792
6032,0.102951,-0.00998745
6033,0.102941,-0.0109956
6034,0.10293,-0.0120037
6035,0.102918,-0.0130117
6036,0.102905,-0.0140195
6037,0.102891,-0.0150272
6038,0.102876,-0.0160348
6039,0.10286,-0.0170422
6040,0.102843,-0.0180495
6041,0.102825,-0.0190566
6042,0.102806,-0.0200636
6043,0.102786,-0.0210703
6044,0.102765,-0.0220769
6045,0.102743,-0.0230832
6046,0.10272,-0.0240893
6047,0.102696,-0.0250953
6048,0.10267,-0.0261009
6049,0.102644,-0.0271064
6050,0.102617,-0.0281115
6051,0.102589,-0.0291164
6052,0.10256,-0.0301211
6053,0.10253,-0.0311254
6054,0.102499,-0.0321295
6055,0.102467,-0.0331332
6056,0.102433,-0.0341367
6057,0.102399,-0.0351398
6058,0.102364,-0.0361426
6059,0.102328,-0.037145
6060,0.102291,-0.0381471
6061,0.102253,-0.0391488
6062,0.102214,-0.0401502
6063,0.102173,-0.0411511
6064,0.102132,-0.0421517
6065,0.10209,-0.0431519
6066,0.102047,-0.0441517
6067,0.102003,-0.045151
6068,0.101958,-0.0461499
6069,0.101912,-0.0471484
6070,0.101864,-0.0481464
6071,0.101816,-0.049144
6072,0.101767,-0.0501411
6073,0.101717,-0.0511377
6074,0.101666,-0.0521338
6075,0.101614,-0.0531294
6076,0.101561,-0.0541246
6077,0.101506,-0.0551192
6078,0.101451,-0.0561132
6079,0.101395,-0.0571068
6080,0.101338,-0.0580997
6081,0.10128,-0.0590922
6082,0.101221,-0.060084
6083,0.101161,-0.0610753
6084,0.1011,-0.062066
6085,0.101038,-0.0630561
6086,0.100975,-0.0640456
6087,0.100911,-0.0650345
6088,0.100846,-0.0660227
6089,0.10078,-0.0670103
6090,0.100713,-0.0679973
6091,0.100645,-0.0689836
6092,0.100576,-0.0699693
6093,0.100506,-0.0709543
6094,0.100435,-0.0719386
6095,0.100363,-0.0729222
6096,0.10029,-0.0739051
6097,0.100216,-0.0748873
6098,0.100141,-0.0758688
6099,0.100065,-0.0768495
6100,0.0999883,-0.0778295
6101,0.0999104,-0.0788088
6102,0.0998316,-0.0797873
6103,0.0997518,-0.080765
6104,0.0996711,-0.0817419
6105,0.0995893,-0.0827181
6106,0.0995066,-0.0836934
6107,0.0994229,-0.084668
6108,0.0993382,-0.0856417
6109,0.0992526,-0.0866146
6110,0.099166,-0.0875867
6111,0.0990784,-0.0885579
6112,0.0989898,-0.0895283
6113,0.0989003,-0.0904978
6114,0.0988098,-0.0914664
6115,0.0987184,-0.0924342
6116,0.0986259,-0.093401
6117,0.0985325,-0.094367
6118,0.0984382,-0.095332
6119,0.0983428,-0.0962961
6120,0.0982465,-0.0972593
6121,0.0981493,-0.0982216
6122,0.098051,-0.0991829
6123,0.0979519,-0.100143
6124,0.0978517,-0.101103
6125,0.0977506,-0.102061
6126,0.0976486,-0.103018
6127,0.0975455,-0.103975
6128,0.0974416,-0.10493
6129,0.0973366,-0.105885
6130,0.0972307,-0.106838
6131,0.0971239,-0.10779
6132,0.0970161,-0.108742
6133,0.0969074,-0.109692
6134,0.0967977,-0.110641
6135,0.096687,-0.111589
6136,0.0965755,-0.112536
6137,0.0964629,-0.113482
6138,0.0963494,-0.114427
6139,0.096235,-0.115371
6140,0.0961196,-0.116313
6141,0.0960033,-0.117255
6142,0.0958861,-0.118195
6143,0.0957679,-0.119134
6144,0.0956487,-0.120072
6145,0.0955287,-0.121009
6146,0.0954077,-0.121945
6147,0.0952857,-0.122879
6148,0.0951628,-0.123813
6149,0.095039,-0.124745
6150,0.0949143,-0.125676
6151,0.0947886,-0.126606
6152,0.094662,-0.127534
6153,0.0945345,-0.128461
6154,0.094406,-0.129387
6155,0.0942766,-0.130312
6156,0.0941463,-0.131236
6157,0.0940151,-0.132158
6158,0.0938829,-0.133079
6159,0.0937498,-0.133998
6160,0.0936158,-0.134917
6161,0.0934809,-0.135834
6162,0.0933451,-0.136749
6163,0.0932083,-0.137664
6164,0.0930707,-0.138577
6165,0.0929321,-0.139489
6166,0.0927926,-0.140399
6167,0.0926522,-0.141308
6168,0.0925109,-0.142215
6169,0.0923687,-0.143122
6170,0.0922256,-0.144027
6171,0.0920815,-0.14493
6172,0.0919366,-0.145832
6173,0.0917908,-0.146733
6174,0.091644,-0.147632
6175,0.0914964,-0.14853
6176,0.0913479,-0.149426
6177,0.0911984,-0.150321
6178,0.0910481,-0.151214
6179,0.0908969,-0.152106
6180,0.0907448,-0.152997
6181,0.0905918,-0.153886
6182,0.0904379,-0.154773
6183,0.0902832,-0.155659
6184,0.0901275,-0.156544
6185,0.0899709,-0.157427
6186,0.0898135,-0.158308
6187,0.0896552,-0.159188
6188,0.089496,-0.160066
6189,0.089336,-0.160943
6190,0.089175,-0.161818
6191,0.0890132,-0.162692
6192,0.0888505,-0.163564
6193,0.0886869,-0.164434
6194,0.0885225,-0.165303
6195,0.0883572,-0.166171
6196,0.088191,-0.167036
6197,0.088024,-0.1679
6198,0.0878561,-0.168763
6199,0.0876873,-0.169623
6200,0.0875177,-0.170483
6201,0.0873472,-0.17134
6202,0.0871759,-0.172196
6203,0.0870037,-0.17305
6204,0.0868306,-0.173902
6205,0.0866567,-0.174753
6206,0.086482,-0.175602
6207,0.0863064,-0.176449
6208,0.0861299,-0.177295
6209,0.0859526,-0.178139
6210,0.0857745,-0.178981
6211,0.0855955,-0.179822
6212,0.0854157,-0.18066
6213,0.085235,-0.181497
6214,0.0850535,-0.182332
6215,0.0848712,-0.183166
6216,0.084688,-0.183997
6217,0.084504,-0.184827
6218,0.0843192,-0.185655
6219,0.0841336,-0.186481
6220,0.0839471,-0.187306
6221,0.0837598,-0.188128
6222,0.0835717,-0.188949
6223,0.0833827,-0.189768
6224,0.0831929,-0.190585
6225,0.0830023,-0.1914
6226,0.0828109,-0.192213
6227,0.0826187,-0.193025
6228,0.0824257,-0.193834
6229,0.0822319,-0.194642
6230,0.0820372,-0.195448
6231,0.0818418,-0.196252
6232,0.0816455,-0.197054
6233,0.0814485,-0.197854
6234,0.0812506,-0.198652
6235,0.081052,-0.199448
6236,0.0808525,-0.200242
6237,0.0806523,-0.201035
6238,0.0804513,-0.201825
6239,0.0802494,-0.202613
6240,0.0800468,-0.2034
6241,0.0798434,-0.204184
6242,0.0796392,-0.204966
6243,0.0794343,-0.205747
6244,0.0792285,-0.206525
6245,0.079022,-0.207302
6246,0.0788147,-0.208076
6247,0.0786066,-0.208849
6248,0.0783978,-0.209619
6249,0.0781881,-0.210387
6250,0.0779778,-0.211153
6251,0.0777666,-0.211918
6252,0.0775547,-0.21268
6253,0.077342,-0.21344
6254,0.0771286,-0.214198
6255,0.0769144,-0.214954
6256,0.0766994,-0.215707
6257,0.0764837,-0.216459
6258,0.0762673,-0.217209
6259,0.07605,-0.217956
6260,0.0758321,-0.218701
6261,0.0756134,-0.219445
6262,0.0753939,-0.220186
6263,0.0751738,-0.220925
6264,0.0749528,-0.221661
6265,0.0747312,-0.222396
6266,0.0745088,-0.223128
6267,0.0742856,-0.223859
6268,0.0740618,-0.224587
6269,0.0738372,-0.225313
6270,0.0736119,-0.226036
6271,0.0733858,-0.226758
6272,0.0731591,-0.227477
6273,0.0729316,-0.228194
6274,0.0727034,-0.228909
6275,0.0724745,-0.229622
6276,0.0722449,-0.230332
6277,0.0720146,-0.23104
6278,0.0717835,-0.231746
6279,0.0715518,-0.232449
6280,0.0713193,-0.233151
6281,0.0710862,-0.23385
6282,0.0708523,-0.234547
6283,0.0706178,-0.235241
6284,0.0703825,-0.235933
6285,0.0701466,-0.236623
6286,0.06991,-0.237311
6287,0.0696727,-0.237996
6288,0.0694347,-0.238679
6289,0.069196,-0.23936
6290,0.0689566,-0.240038
6291,0.0687166,-0.240714
6292,0.0684759,-0.241387
6293,0.0682345,-0.242059
6294,0.0679924,-0.242727
6295,0.0677497,-0.243394
6296,0.0675063,-0.244058
6297,0.0672623,-0.24472
6298,0.0670175,-0.245379
6299,0.0667722,-0.246036
6300,0.0665261,-0.246691
6301,0.0662794,-0.247343
6302,0.0660321,-0.247992
6303,0.0657841,-0.24864
6304,0.0655355,-0.249285
6305,0.0652862,-0.249927
6306,0.0650362,-0.250567
6307,0.0647857,-0.251205
6308,0.0645345,-0.25184
6309,0.0642826,-0.252472
6310,0.0640302,-0.253103
6311,0.0637771,-0.25373
6312,0.0635233,-0.254355
6313,0.063269,-0.254978
6314,0.063014,-0.255598
6315,0.0627584,-0.256216
6316,0.0625022,-0.256831
6317,0.0622453,-0.257444
6318,0.0619879,-0.258054
6319,0.0617299,-0.258662
6320,0.0614712,-0.259267
6321,0.0612119,-0.25987
6322,0.0609521,-0.26047
6323,0.0606916,-0.261068
6324,0.0604305,-0.261663
6325,0.0601689,-0.262255
6326,0.0599066,-0.262845
6327,0.0596438,-0.263432
6328,0.0593803,-0.264017
6329,0.0591163,-0.264599
6330,0.0588517,-0.265179
6331,0.0585865,-0.265756
6332,0.0583208,-0.26633
6333,0.0580544,-0.266902
6334,0.0577875,-0.267471
6335,0.0575201,-0.268038
6336,0.057252,-0.268602
6337,0.0569834,-0.269163
6338,0.0567143,-0.269722
6339,0.0564445,-0.270278
6340,0.0561743,-0.270831
6341,0.0559034,-0.271382
6342,0.055632,-0.27193
6343,0.0553601,-0.272476
6344,0.0550876,-0.273019
6345,0.0548146,-0.273559
6346,0.0545411,-0.274096
6347,0.054267,-0.274631
6348,0.0539923,-0.275163
6349,0.0537172,-0.275692
6350,0.0534415,-0.276219
6351,0.0531653,-0.276743
6352,0.0528885,-0.277265
6353,0.0526113,-0.277783
6354,0.0523335,-0.278299
6355,0.0520552,-0.278812
6356,0.0517764,-0.279323
6357,0.051497,-0.27983
6358,0.0512172,-0.280335
6359,0.0509369,-0.280837
6360,0.050656,-0.281337
6361,0.0503747,-0.281834
6362,0.0500929,-0.282328
6363,0.0498105,-0.282819
6364,0.0495277,-0.283307
6365,0.0492444,-0.283793
6366,0.0489606,-0.284276
6367,0.0486763,-0.284756
6368,0.0483916,-0.285233
6369,0.0481064,-0.285708
6370,0.0478206,-0.28618
6371,0.0475345,-0.286648
6372,0.0472478,-0.287115
6373,0.0469607,-0.287578
6374,0.0466731,-0.288038
6375,0.0463851,-0.288496
6376,0.0460966,-0.288951
6377,0.0458076,-0.289403
6378,0.0455182,-0.289852
6379,0.0452284,-0.290299
6380,0.0449381,-0.290742
6381,0.0446473,-0.291183
6382,0.0443562,-0.291621
6383,0.0440645,-0.292056
6384,0.0437725,-0.292488
6385,0.04348,-0.292917
6386,0.0431871,-0.293344
6387,0.0428937,-0.293767
6388,0.0426,-0.294188
6389,0.0423058,-0.294606
6390,0.0420112,-0.29502
6391,0.0417162,-0.295432
6392,0.0414207,-0.295842
6393,0.0411249,-0.296248
6394,0.0408286,-0.296651
6395,0.040532,-0.297052
6396,0.0402349,-0.297449
6397,0.0399375,-0.297844
6398,0.0396396,-0.298235
6399,0.0393414,-0.298624
6400,0.0390428,-0.29901
6401,0.0387438,-0.299393
6402,0.0384444,-0.299773
6403,0.0381446,-0.30015
6404,0.0378445,-0.300524
6405,0.0375439,-0.300895
6406,0.037243,-0.301263
6407,0.0369418,-0.301629
6408,0.0366401,-0.301991
6409,0.0363381,-0.30235
6410,0.0360358,-0.302707
6411,0.0357331,-0.30306
6412,0.03543,-0.303411
6413,0.0351266,-0.303758
6414,0.0348229,-0.304103
6415,0.0345188,-0.304444
6416,0.0342143,-0.304783
6417,0.0339095,-0.305118
6418,0.0336044,-0.305451
6419,0.033299,-0.30578
6420,0.0329932,-0.306107
6421,0.0326871,-0.306431
6422,0.0323806,-0.306751
6423,0.0320739,-0.307069
6424,0.0317668,-0.307383
6425,0.0314594,-0.307695
6426,0.0311517,-0.308004
6427,0.0308437,-0.308309
6428,0.0305354,-0.308612
6429,0.0302268,-0.308911
6430,0.0299179,-0.309208
6431,0.0296087,-0.309501
6432,0.0292992,-0.309792
6433,0.0289894,-0.310079
6434,0.0286793,-0.310363
6435,0.028369,-0.310645
6436,0.0280583,-0.310923
6437,0.0277474,-0.311198
6438,0.0274362,-0.31147
6439,0.0271247,-0.311739
6440,0.026813,-0.312005
6441,0.026501,-0.312268
6442,0.0261887,-0.312528
6443,0.0258762,-0.312785
6444,0.0255634,-0.313039
6445,0.0252504,-0.31329
6446,0.0249371,-0.313537
6447,0.0246235,-0.313782
6448,0.0243098,-0.314024
6449,0.0239957,-0.314262
6450,0.0236815,-0.314497
6451,0.023367,-0.31473
6452,0.0230522,-0.314959
6453,0.0227373,-0.315185
6454,0.0224221,-0.315408
6455,0.0221067,-0.315628
6456,0.0217911,-0.315845
6457,0.0214752,-0.316059
6458,0.0211592,-0.316269
6459,0.0208429,-0.316477
6460,0.0205264,-0.316681
6461,0.0202097,-0.316883
6462,0.0198929,-0.317081
6463,0.0195758,-0.317276
6464,0.0192585,-0.317468
6465,0.018941,-0.317657
6466,0.0186234,-0.317843
6467,0.0183055,-0.318025
6468,0.0179875,-0.318205
6469,0.0176693,-0.318381
6470,0.0173509,-0.318555
6471,0.0170324,-0.318725
6472,0.0167136,-0.318892
6473,0.0163947,-0.319056
6474,0.0160757,-0.319217
6475,0.0157565,-0.319375
6476,0.0154371,-0.319529
6477,0.0151176,-0.319681
6478,0.0147979,-0.319829
6479,0.0144781,-0.319974
6480,0.0141581,-0.320116
6481,0.013838,-0.320255
6482,0.0135177,-0.320391
6483,0.0131973,-0.320523
6484,0.0128768,-0.320653
6485,0.0125561,-0.320779
6486,0.0122354,-0.320902
6487,0.0119145,-0.321022
6488,0.0115934,-0.321139
6489,0.0112723,-0.321253
6490,0.010951,-0.321363
6491,0.0106297,-0.321471
6492,0.0103082,-0.321575
6493,0.00998664,-0.321676
6494,0.00966496,-0.321774
6495,0.00934319,-0.321869
6496,0.00902132,-0.321961
6497,0.00869936,-0.322049
6498,0.00837731,-0.322135
6499,0.00805518,-0.322217
6500,0.00773296,-0.322296
6501,0.00741066,-0.322372
6502,0.00708829,-0.322444
6503,0.00676585,-0.322514
6504,0.00644333,-0.32258
6505,0.00612075,-0.322643
6506,0.00579811,-0.322703
6507,0.00547541,-0.32276
6508,0.00515265,-0.322814
6509,0.00482983,-0.322865
6510,0.00450697,-0.322912
6511,0.00418406,-0.322956
6512,0.0038611,-0.322997
6513,0.0035381,-0.323035
6514,0.00321507,-0.32307
6515,0.002892,-0.323101
6516,0.0025689,-0.32313
6517,0.00224577,-0.323155
6518,0.00192261,-0.323177
6519,0.00159943,-0.323196
6520,0.00127624,-0.323212
6521,0.000953027,-0.323224
6522,0.000629803,-0.323233
6523,0.000306569,-0.32324
6524,-1.66704e-05,-0.323243
6525,-0.000339913,-0.323242
6526,-0.000663155,-0.323239
6527,-0.000986395,-0.323233
6528,-0.00130963,-0.323223
6529,-0.00163285,-0.32321
6530,-0.00195606,-0.323194
6531,-0.00227925,-0.323175
6532,-0.00260243,-0.323152
6533,-0.00292558,-0.323127
6534,-0.00324871,-0.323098
6535,-0.00357181,-0.323066
6536,-0.00389487,-0.323031
6537,-0.0042179,-0.322993
6538,-0.0045409,-0.322952
6539,-0.00486385,-0.322907
6540,-0.00518676,-0.32286
6541,-0.00550962,-0.322809
6542,-0.00583242,-0.322755
6543,-0.00615518,-0.322697
6544,-0.00647788,-0.322637
6545,-0.00680051,-0.322573
6546,-0.00712309,-0.322507
6547,-0.00744559,-0.322437
6548,-0.00776803,-0.322364
6549,-0.00809039,-0.322288
6550,-0.00841268,-0.322208
6551,-0.00873489,-0.322126
6552,-0.00905702,-0.32204
6553,-0.00937906,-0.321951
6554,-0.00970101,-0.321859
6555,-0.0100229,-0.321764
6556,-0.0103446,-0.321666
6557,-0.0106663,-0.321564
6558,-0.0109879,-0.32146
6559,-0.0113093,-0.321352
6560,-0.0116307,-0.321241
6561,-0.0119519,-0.321127
6562,-0.012273,-0.321009
6563,-0.012594,-0.320889
6564,-0.0129149,-0.320766
6565,-0.0132357,-0.320639
6566,-0.0135563,-0.320509
6567,-0.0138769,-0.320376
6568,-0.0141972,-0.32024
6569,-0.0145175,-0.320101
6570,-0.0148376,-0.319958
6571,-0.0151575,-0.319813
6572,-0.0154773,-0.319664
6573,-0.015797,-0.319512
6574,-0.0161165,-0.319357
6575,-0.0164359,-0.319199
6576,-0.0167551,-0.319038
6577,-0.0170741,-0.318874
6578,-0.017393,-0.318706
6579,-0.0177117,-0.318535
6580,-0.0180302,-0.318362
6581,-0.0183486,-0.318185
6582,-0.0186668,-0.318005
6583,-0.0189848,-0.317822
6584,-0.0193026,-0.317635
6585,-0.0196202,-0.317446
6586,-0.0199377,-0.317254
6587,-0.0202549,-0.317058
6588,-0.020572,-0.316859
6589,-0.0208888,-0.316658
6590,-0.0212055,-0.316453
6591,-0.021522,-0.316245
6592,-0.0218382,-0.316034
6593,-0.0221542,-0.315819
6594,-0.0224701,-0.315602
6595,-0.0227857,-0.315382
6596,-0.023101,-0.315158
6597,-0.0234162,-0.314932
6598,-0.0237311,-0.314702
6599,-0.0240458,-0.314469
6600,-0.0243603,-0.314233
6601,-0.0246745,-0.313994
6602,-0.0249885,-0.313752
6603,-0.0253023,-0.313507
6604,-0.0256158,-0.313259
6605,-0.025929,-0.313008
6606,-0.0262421,-0.312753
6607,-0.0265548,-0.312496
6608,-0.0268673,-0.312235
6609,-0.0271795,-0.311972
6610,-0.0274915,-0.311705
6611,-0.0278032,-0.311436
6612,-0.0281147,-0.311163
6613,-0.0284258,-0.310887
6614,-0.0287367,-0.310608
6615,-0.0290473,-0.310326
6616,-0.0293576,-0.310042
6617,-0.0296677,-0.309754
6618,-0.0299774,-0.309463
6619,-0.0302869,-0.309169
6620,-0.0305961,-0.308871
6621,-0.0309049,-0.308571
6622,-0.0312135,-0.308268
6623,-0.0315218,-0.307962
6624,-0.0318297,-0.307653
6625,-0.0321374,-0.307341
6626,-0.0324447,-0.307026
6627,-0.0327518,-0.306707
6628,-0.0330585,-0.306386
6629,-0.0333648,-0.306062
6630,-0.0336709,-0.305735
6631,-0.0339766,-0.305404
6632,-0.034282,-0.305071
6633,-0.0345871,-0.304735
6634,-0.0348919,-0.304396
6635,-0.0351963,-0.304053
6636,-0.0355003,-0.303708
6637,-0.035804,-0.30336
6638,-0.0361074,-0.303009
6639,-0.0364104,-0.302655
6640,-0.036713,-0.302298
6641,-0.0370153,-0.301937
6642,-0.0373173,-0.301574
6643,-0.0376188,-0.301208
6644,-0.0379201,-0.30084
6645,-0.0382209,-0.300468
6646,-0.0385214,-0.300093
6647,-0.0388215,-0.299715
6648,-0.0391212,-0.299334
6649,-0.0394205,-0.298951
6650,-0.0397195,-0.298564
6651,-0.040018,-0.298174
6652,-0.0403162,-0.297782
6653,-0.040614,-0.297386
6654,-0.0409114,-0.296988
6655,-0.0412083,-0.296587
6656,-0.0415049,-0.296183
6657,-0.0418011,-0.295776
6658,-0.0420969,-0.295366
6659,-0.0423923,-0.294953
6660,-0.0426872,-0.294537
6661,-0.0429817,-0.294119
6662,-0.0432759,-0.293697
6663,-0.0435696,-0.293273
6664,-0.0438628,-0.292845
6665,-0.0441557,-0.292415
6666,-0.0444481,-0.291982
6667,-0.0447401,-0.291546
6668,-0.0450316,-0.291108
6669,-0.0453227,-0.290666
6670,-0.0456134,-0.290221
6671,-0.0459036,-0.289774
6672,-0.0461934,-0.289324
6673,-0.0464827,-0.288871
6674,-0.0467716,-0.288415
6675,-0.04706,-0.287957
6676,-0.047348,-0.287495
6677,-0.0476355,-0.287031
6678,-0.0479225,-0.286564
6679,-0.0482091,-0.286094
6680,-0.0484951,-0.285621
6681,-0.0487808,-0.285145
6682,-0.0490659,-0.284667
6683,-0.0493506,-0.284186
6684,-0.0496348,-0.283702
6685,-0.0499185,-0.283215
6686,-0.0502017,-0.282726
6687,-0.0504844,-0.282233
6688,-0.0507666,-0.281738
6689,-0.0510484,-0.281241
6690,-0.0513296,-0.28074
6691,-0.0516104,-0.280237
6692,-0.0518906,-0.279731
6693,-0.0521703,-0.279222
6694,-0.0524495,-0.27871
6695,-0.0527283,-0.278196
6696,-0.0530065,-0.277679
6697,-0.0532841,-0.277159
6698,-0.0535613,-0.276637
6699,-0.0538379,-0.276112
6700,-0.054114,-0.275584
6701,-0.0543896,-0.275053
6702,-0.0546647,-0.27452
6703,-0.0549392,-0.273984
6704,-0.0552132,-0.273445
6705,-0.0554866,-0.272904
6706,-0.0557595,-0.27236
6707,-0.0560319,-0.271813
6708,-0.0563037,-0.271264
6709,-0.056575,-0.270711
6710,-0.0568457,-0.270157
6711,-0.0571158,-0.269599
6712,-0.0573854,-0.269039
6713,-0.0576545,-0.268477
6714,-0.057923,-0.267912
6715,-0.0581909,-0.267344
6716,-0.0584582,-0.266773
6717,-0.058725,-0.2662
6718,-0.0589912,-0.265624
6719,-0.0592568,-0.265046
6720,-0.0595218,-0.264465
6721,-0.0597863,-0.263881
6722,-0.0600502,-0.263295
6723,-0.0603135,-0.262706
6724,-0.0605762,-0.262115
6725,-0.0608383,-0.261521
6726,-0.0610998,-0.260925
6727,-0.0613608,-0.260326
6728,-0.0616211,-0.259724
6729,-0.0618808,-0.25912
6730,-0.0621399,-0.258513
6731,-0.0623984,-0.257904
6732,-0.0626563,-0.257292
6733,-0.0629136,-0.256678
6734,-0.0631703,-0.256061
6735,-0.0634264,-0.255442
6736,-0.0636818,-0.25482
6737,-0.0639366,-0.254196
6738,-0.0641908,-0.253569
6739,-0.0644444,-0.25294
6740,-0.0646973,-0.252308
6741,-0.0649497,-0.251674
6742,-0.0652013,-0.251037
6743,-0.0654524,-0.250398
6744,-0.0657028,-0.249756
6745,-0.0659525,-0.249112
6746,-0.0662016,-0.248466
6747,-0.0664501,-0.247817
6748,-0.0666979,-0.247165
6749,-0.0669451,-0.246512
6750,-0.0671916,-0.245855
6751,-0.0674374,-0.245197
6752,-0.0676826,-0.244536
6753,-0.0679272,-0.243872
6754,-0.068171,-0.243206
6755,-0.0684143,-0.242538
6756,-0.0686568,-0.241868
6757,-0.0688987,-0.241195
6758,-0.0691399,-0.240519
6759,-0.0693804,-0.239841
6760,-0.0696202,-0.239161
6761,-0.0698594,-0.238479
6762,-0.0700979,-0.237794
6763,-0.0703357,-0.237107
6764,-0.0705728,-0.236418
6765,-0.0708092,-0.235726
6766,-0.0710449,-0.235032
6767,-0.0712799,-0.234335
6768,-0.0715143,-0.233637
6769,-0.0717479,-0.232936
6770,-0.0719808,-0.232233
6771,-0.0722131,-0.231527
6772,-0.0724446,-0.230819
6773,-0.0726754,-0.230109
6774,-0.0729055,-0.229397
6775,-0.0731349,-0.228682
6776,-0.0733636,-0.227966
6777,-0.0735916,-0.227246
6778,-0.0738188,-0.226525
6779,-0.0740453,-0.225802
6780,-0.0742711,-0.225076
6781,-0.0744962,-0.224348
6782,-0.0747206,-0.223618
6783,-0.0749442,-0.222886
6784,-0.0751671,-0.222151
6785,-0.0753892,-0.221414
6786,-0.0756106,-0.220676
6787,-0.0758313,-0.219934
6788,-0.0760513,-0.219191
6789,-0.0762704,-0.218446
6790,-0.0764889,-0.217698
6791,-0.0767066,-0.216949
6792,-0.0769235,-0.216197
6793,-0.0771397,-0.215443
6794,-0.0773552,-0.214687
6795,-0.0775699,-0.213929
6796,-0.0777838,-0.213169
6797,-0.077997,-0.212407
6798,-0.0782094,-0.211642
6799,-0.078421,-0.210876
6800,-0.0786319,-0.210107
6801,-0.078842,-0.209337
6802,-0.0790513,-0.208564
6803,-0.0792599,-0.207789
6804,-0.0794677,-0.207013
6805,-0.0796747,-0.206234
6806,-0.0798809,-0.205453
6807,-0.0800864,-0.20467
6808,-0.0802911,-0.203885
6809,-0.0804949,-0.203099
6810,-0.080698,-0.20231
6811,-0.0809003,-0.201519
6812,-0.0811019,-0.200726
6813,-0.0813026,-0.199932
6814,-0.0815025,-0.199135
6815,-0.0817017,-0.198336
6816,-0.0819,-0.197536
6817,-0.0820975,-0.196733
6818,-0.0822943,-0.195929
6819,-0.0824902,-0.195122
6820,-0.0826853,-0.194314
6821,-0.0828796,-0.193504
6822,-0.0830731,-0.192692
6823,-0.0832658,-0.191878
6824,-0.0834577,-0.191062
6825,-0.0836488,-0.190244
6826,-0.083839,-0.189424
6827,-0.0840284,-0.188603
6828,-0.084217,-0.187779
6829,-0.0844048,-0.186954
6830,-0.0845918,-0.186127
6831,-0.0847779,-0.185298
6832,-0.0849632,-0.184468
6833,-0.0851477,-0.183635
6834,-0.0853313,-0.182801
6835,-0.0855141,-0.181965
6836,-0.0856961,-0.181127
